sample index,class_label,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9
sample134,1.0,0.5216669318045457,0.9562448997898194,0.46576862526934415,0.7568541716468119,0.8313894951909906,0.7555297952137069,0.14428940916455502,0.9613175676276644,0.00758359716423207,0.15303451002336932
sample135,1.0,0.7226803760344891,0.018359657667301965,0.2997924242798985,0.6385997371455389,0.7064863792244914,0.9360566974715318,0.017458659176300517,0.406494188005719,0.8417291267781242,0.30578440554629893
sample136,1.0,0.6362355209574786,0.7632850299025191,0.9423383490695373,0.9545483811160765,0.7357302656492123,0.8714890657298878,0.7884197909953271,0.43663606981946435,0.9313630575573489,0.8666303465499193
sample137,1.0,0.5761365150423148,0.23352424753979606,0.3988102450480049,0.8892622859591441,0.5294335218752473,0.26058659568145126,0.18375961191309875,0.4635449661309492,0.8722731915783313,0.4763971931821267
sample138,1.0,0.5909810486814845,0.5696507344737191,0.8267103088216772,0.9817008705489527,0.575584709611677,0.3274030773276563,0.018852283890344324,0.24515378746900485,0.6875808076760371,0.7953872402137336
sample139,1.0,0.5906735762251086,0.6168867002392913,0.49225021694505,0.5187812807740719,0.8337196768186859,0.9372948211284995,0.1638662238110562,0.6476860183256733,0.9204182902020219,0.0371230880324831
sample140,1.0,0.3189403072683662,0.6414745091063865,0.5957557839813628,0.7286171679124751,0.7158210860998142,0.8100886809241736,0.9250483147810903,0.8891915241993014,0.47065634069842155,0.5833608586402999
sample141,1.0,0.6230339064332895,0.020913367533697436,0.2536840317985488,0.8739260022801493,0.07313948238084456,0.2614644468386317,0.2081143998669457,0.29127400860494823,0.6662702725503182,0.9112989580039984
sample142,1.0,0.509650228808574,0.5356609017609607,0.6092149508928448,0.9042721089537171,0.23972912038299932,0.9843375755664739,0.1601747715894032,0.8355177328759547,0.9190118268359638,0.9112989580039984
sample143,1.0,0.7147468237320453,0.6610417920664242,0.5698261958730624,0.8892622859591441,0.9695442221845899,0.7557529919235355,0.012909929078973592,0.43836407417673295,0.9960745763989043,0.7140103351515027
sample144,1.0,0.7652398570176886,0.07078623113142168,0.4251120178936578,0.5024073123063756,0.1657332286667893,0.8555773129947595,0.16253604105721875,0.5486497787235324,0.46027941026305186,0.9994652658484589
sample145,1.0,0.7983735803065884,0.7032701898177937,0.6227717489308902,0.9891767417164034,0.818284873333239,0.4927427952723018,0.08202623478257376,0.8750653362738778,0.7577298402022468,0.21175210856427285
sample146,1.0,0.7139926180272788,0.25451308791402194,0.44125890511099997,0.6319663359725667,0.37048215836354736,0.7724385108632066,0.8457970037020154,0.939327974606065,0.523885658826892,0.5833608586402999
sample147,1.0,0.7302040510211433,0.5696507344737191,0.4570743877392731,0.6562334239200294,0.5064790152542251,0.25480493319702036,0.7563245092948162,0.8681648779019012,0.9463775392616299,0.22286148582709486
sample148,1.0,0.7830341392298311,0.2503593020249263,0.44396828049149617,0.041842231282262166,0.5067562599690812,0.3227059241351502,0.14507556569859892,0.8891915241993014,0.7870466245116567,0.8983008259136407
sample149,1.0,0.8139441290527544,0.6955664310284528,0.5983364426696405,0.6780681402786182,0.4978418677089682,0.01884592437179855,0.8709196231374522,0.9834553081760239,0.744247793636207,0.8150427909218225
sample150,1.0,0.5493169859197086,0.788981999251883,0.31750022810123246,0.9010445437074157,0.9063775336662084,0.4166529774194736,0.19395515849938394,0.4993850080554224,0.6635482846730592,0.05520013578975236
sample151,1.0,0.6974960316317865,0.4760150016815621,0.7718675550840135,0.8913142862895119,0.7239003769726307,0.921500644517974,0.9179416352869686,0.6578066428927056,0.3555578461562592,0.43864121579587956
sample152,1.0,0.7661508941807119,0.6952520240115684,0.029083949888512595,0.8021287021873391,0.7636757920196408,0.3105779136390304,0.9579110476048767,0.20423111291757357,0.7779197491188745,0.15192101375570333
sample153,1.0,0.7778184764919785,0.6253843430408846,0.6600371883209062,0.595950055644321,0.8128764168850583,0.8790516382149706,0.07718935038317976,0.8097246520820524,0.5654118380644956,0.8297762990476657
sample154,1.0,0.9104946877423422,0.6526223470334807,0.859832749895499,0.7568541716468119,0.9347323572407387,0.2855051382833389,0.8373830755138931,0.8492666142650167,0.5640600733007344,0.19155957484788533
sample155,1.0,0.9769149328563096,0.24469547517699852,0.5014401245353802,0.6688579396131562,0.6579910054272146,0.9690173913003828,0.017842460432652474,0.24511442166382758,0.7389055241867017,0.5848489080597944
sample156,1.0,0.7363188502642961,0.1029203342000472,0.511921934404142,0.5454765144542103,0.7044276774273768,0.9022366559718472,0.9832887887707719,0.25359759728926434,0.6056731297475134,0.3212635690527643
sample157,1.0,0.8104132844705834,0.5487481598077378,0.7206590406306675,0.968407515369989,0.7101964618620281,0.46477789537076786,0.07524668440679905,0.8729490048781161,0.5093226583093778,0.8132394654967413
sample158,1.0,0.8289485979100332,0.03174232427735013,0.3896891903294367,0.7708312985496003,0.5560887027388411,0.4332178542228079,0.8698686759454853,0.7189702477421355,0.5787226269852667,0.22896078970540956
sample159,1.0,0.19980807737048745,0.7423971444962872,0.34225008562753634,0.732898080536476,0.5578873608336553,0.8806050157223243,0.0019865426299131572,0.2723271769497436,0.9411044353022814,0.9777143815047393
sample160,1.0,0.2595532491974152,0.7260813992742677,0.5062469503396084,0.7418968780592962,0.9810016633804628,0.4991674758567821,0.8157986032476183,0.8822089373147847,0.0830274848504966,0.811159874474178
sample161,1.0,0.7888353321633572,0.5780030558939503,0.39203102817867963,0.8488189264395151,0.8763963930380738,0.34698576436537787,0.7687970528293078,0.49924884239678446,0.642879867615277,0.6886812012227641
sample162,1.0,0.992155622185733,0.1168249113256864,0.5845112162070111,0.5025487571812056,0.6022471778874281,0.36400052922448467,0.18701791809325663,0.8696932229166585,0.8436210001089341,0.9347227155189386
sample163,1.0,0.29039277127336316,0.5005402285906505,0.3480119158123133,0.8218026322912787,0.46145476599046065,0.3530039460275459,0.21872371793673717,0.8681648779019012,0.9375087664530986,0.9414748975389022
sample164,1.0,0.5843295890599021,0.6385132383595901,0.49246038668678926,0.6458415264350384,0.607386688984241,0.4931505322771573,0.2266059896207866,0.603651794369326,0.5595483507593341,0.9975239613409658
sample165,1.0,0.7304615662856323,0.2076706688812482,0.7047383817024432,0.46497603788957376,0.8876708554146039,0.24622724011376684,0.8751544898439263,0.44333009279772895,0.5161868090401873,0.8828767975375272
sample166,1.0,0.7633816404253955,0.004316315939731474,0.4321670386955464,0.6588502165997002,0.6388855167752873,0.921500644517974,0.1426307730553834,0.22498224393916744,0.5638298216451697,0.418117786640707
sample167,1.0,0.9104946877423422,0.5527959268847893,0.4616808613797625,0.5454765144542103,0.7963433642813217,0.29982090465761924,0.790011036676768,0.2633166417999905,0.526981684881045,0.3148275934999736
sample168,1.0,0.992155622185733,0.5344587001464217,0.14698631345265523,0.09145136054220981,0.7357302656492123,0.3073521647732047,0.7535568087277914,0.40017329794835343,0.5093226583093778,0.50838609992906
sample169,1.0,0.7151618846475077,0.6432318583345678,0.49490809610440234,0.8005140230934183,0.9945085925941363,0.9427163233313121,0.022405062968008038,0.010448156286031018,0.8365078840240354,0.5898427279254131
sample170,1.0,0.5840913187344342,0.664107624417183,0.4529451419938383,0.8173438467514172,0.6628532049247486,0.6937052179669131,0.11916393758497468,0.4280916183086514,0.9398731406420077,0.7486996812111237
sample171,1.0,0.10408607314504914,0.6955664310284528,0.6193024571634488,0.15472185252691462,0.7612369802071116,0.4893100875168279,0.7773555566540641,0.3840330819796085,0.7019207028792077,0.7650767926623429
sample172,1.0,0.694370504939818,0.6518720211572341,0.6581132754520237,0.3552860628438197,0.6010149870630977,0.19496619535181514,0.8853843013902638,0.5629778836142697,0.8141338600614606,0.8766493425317866
sample173,1.0,0.3685566916624784,0.6610417920664242,0.9021512041240488,0.4666706041481953,0.5866625149608176,0.9124322893143854,0.176707505404195,0.5218886121006759,0.8189217572396202,0.7396874104879777
sample174,1.0,0.9452105344733114,0.13601825733501338,0.4362907372653645,0.732898080536476,0.7726855082228176,0.8115742025581983,0.8975136717070414,0.7004402518350267,0.30525569983961676,0.08337967749252506
sample175,1.0,0.5806852304972248,0.7122381970027803,0.3100666976732499,0.26598798578065863,0.4972647303391553,0.20219871808021506,0.9733415137558574,0.7553108610307071,0.7775153485777848,0.36491597144333543
sample176,1.0,0.21917473189392234,0.21828162820929076,0.7029669912491844,0.014430688211488074,0.24951512262372744,0.3567771070031823,0.7683231985008263,0.8674549333898043,0.9026740140714224,0.5274375907807612
sample177,1.0,0.6955821606135237,0.09679576903623588,0.37087172473273444,0.6940006530907226,0.7250490767765058,0.3387907018728721,0.8734367246873206,0.43938848608385295,0.9154537140649185,0.9085109968684529
sample178,1.0,0.9994756875868855,0.079431946838743,0.3574720355524579,0.8650902103582955,0.6026013196151065,0.31759674395215987,0.2121380859984281,0.2949907770583641,0.9059256045596439,0.04666349328952135
sample179,1.0,0.2065432020154392,0.602850993855429,0.37725163103709813,0.9359758262300533,0.47750071730740573,0.6053526608831727,0.9845401786368451,0.43938848608385295,0.9093975264471192,0.1760699343688804
sample180,1.0,0.7440290277877339,0.6483578870935829,0.7130039521449066,0.8406195672911421,0.2253007227819207,0.574314517586053,0.04664349756402009,0.3960530292949267,0.763139475997921,0.9777143815047393
sample181,1.0,0.6458002240423756,0.9044417921388503,0.969142587453344,0.6588502165997002,0.5592033742260656,0.9126702980459575,0.9297222491733582,0.3739908939747597,0.5519887308903295,0.8150427909218225
sample182,1.0,0.7440290277877339,0.5379985024270841,0.7289273612183802,0.9895248070505431,0.8761566312864356,0.6614528861110034,0.8919798644531065,0.8126068466896481,0.9313630575573489,0.8500126144235529
sample183,1.0,0.8721848841542321,0.0038653929768959205,0.40592520432068313,0.5227636534982194,0.6575304609694751,0.5557558150592882,0.03175690408289067,0.5778483872384208,0.522276785725075,0.7126598370988945
sample184,1.0,0.6403523412672083,0.17862894576004795,0.3896891903294367,0.1446129659549782,0.5534463610849263,0.6671633165157428,0.8746000815337314,0.8641537194414479,0.6638354722152281,0.9643714096776803
sample185,1.0,0.9436054667153961,0.15602845785559216,0.39755858014454915,0.8903018689167369,0.5059979472117411,0.4893100875168279,0.9807860843056184,0.33212703099049834,0.6622386603645279,0.9529456283279891
sample186,1.0,0.694370504939818,0.2200839322453112,0.7092751918971005,0.8223770620662265,0.5900486919626461,0.637244026923743,0.13315200464466126,0.3199137706842411,0.8436210001089341,0.00045177898609960465
sample187,1.0,0.13957706100930845,0.5957765709194961,0.30665347700310364,0.8401838328291455,0.991632472569192,0.8100886809241736,0.9449769534064923,0.2590270443699999,0.5664511251511162,0.9093825462605178
sample188,1.0,0.3999914242849606,0.7149587982038303,0.5062469503396084,0.848582539203625,0.8126801423538612,0.7829854962002778,0.17400850762929032,0.9888777518831718,0.8806588840159818,0.3046622123247299
sample189,1.0,0.5689746790121009,0.27223507285738524,0.7505861010454521,0.5871992109072659,0.8235533858201135,0.61238396017432,0.11364736939599207,0.5871542476739045,0.863902873609151,0.24168754130271464
sample190,1.0,0.9863485108715231,0.11712211072188883,0.44396828049149617,0.8173438467514172,0.5047822795919307,0.7329338736695428,0.8969669407716541,0.7501044244665582,0.6692614677001859,0.9672465654531747
sample191,1.0,0.7045672957780832,0.1699986023944079,0.9439317876265259,0.7532397759411736,0.9032643623098413,0.31278533157484034,0.10353168409831603,0.364218649991919,0.9747642599550729,0.1760699343688804
sample192,1.0,0.8480753123662816,0.6385132383595901,0.7350662437555943,0.24170108433630533,0.9583232861615012,0.3890124217765468,0.8256267060756024,0.29435675503546077,0.9830139030875392,0.3469660836323796
sample193,1.0,0.884672971113442,0.0038653929768959205,0.47767643413484817,0.9864144200508754,0.5611700178239064,0.14984630254113518,0.14253315776176367,0.2447796960534111,0.5361161700648879,0.5824908576612939
sample194,1.0,0.9876612956671997,0.0339357783868971,0.4592291944332948,0.5300665043307806,0.9275828878067327,0.4193885706211685,0.8498273379503365,0.6876649315749147,0.780091449839968,0.6016699086489031
sample195,1.0,0.6661535207384663,0.7099306809960055,0.2850432910339191,0.8533366809550221,0.8390836117892831,0.3312338980904461,0.19500299454839343,0.12255844904305735,0.5923590442117036,0.1827518706081428
sample196,1.0,0.8893234504022597,0.7347983990171596,0.6094032682162156,0.157212941894597,0.5671661087368859,0.5562953687511056,0.9820243712901006,0.7354700577476131,0.5042269381244922,0.27470739048835857
sample197,1.0,0.9294196421826122,0.2524388467725762,0.1804369304225153,0.9570429568899704,0.9695442221845899,0.4891385827870195,0.7898785015683221,0.7356030731602209,0.526981684881045,0.659820316795285
sample198,1.0,0.7916599110709502,0.597211497357959,0.19052682991246372,0.3243315264734026,0.8198431649368365,0.9308181467825694,0.9971409315498044,0.06280651234312506,0.9411044353022814,0.08129315908873758
sample199,1.0,0.6691036031479298,0.19029625748771883,0.4522443678650806,0.766212016257582,0.8250312690380075,0.35262446387852187,0.797138947431805,0.003321708320651595,0.9907405398050532,0.13725145128004757
sample200,-1.0,0.4614151538873268,0.8230571633385037,0.458468962481422,0.8799201138754268,0.100218834491271,0.6434781625173911,0.38775759047409664,0.5120130289230078,0.3846553665334219,0.5783890597361337
sample201,-1.0,0.15861531839627507,0.8052154856855146,0.8259232160207698,0.2528259531451086,0.45181356066954925,0.637244026923743,0.43663182819269586,0.38517322264518883,0.47065634069842155,0.4011338723807413
sample202,-1.0,0.015053024774653534,0.1613740059425931,0.8208003701764679,0.4636589763122725,0.1350608610439611,0.40921853158118815,0.6600443573401392,0.16116406944469075,0.34376761577104853,0.5588886708696373
sample203,-1.0,0.2543016971647206,0.40544716546941817,0.8942336867946191,0.2272332317425575,0.1304529992546697,0.504840768232807,0.39984822353853167,0.02032321359155298,0.11135076258137211,0.30578440554629893
sample204,-1.0,0.1511921994574441,0.4132580919758583,0.16345945392489247,0.3565271037777936,0.8299555489929482,0.9364261017339358,0.5872757826026339,0.6208878980403637,0.4019583513644661,0.7336555831385347
sample205,-1.0,0.9994756875868855,0.3557667140668689,0.859832749895499,0.358942184878406,0.3563065194864131,0.669008355495011,0.285353199717985,0.6105762816847801,0.09105254383380257,0.05153081949718297
sample206,-1.0,0.46044097446873933,0.3868045760626755,0.2536840317985488,0.08865814170274311,0.2113710951184108,0.7685679450818109,0.6117171270971082,0.12255844904305735,0.49504147076738036,0.7625697076089478
sample207,-1.0,0.9769446559729711,0.8059056663765753,0.031967384684353006,0.34228492164067525,0.2418615077366938,0.3227059241351502,0.4022608076737543,0.08567460602243115,0.36525542293947477,0.5094519417424339
sample208,-1.0,0.4089252022237506,0.6312147419553418,0.10182512229874541,0.38035498932617806,0.7101964618620281,0.24109115129179404,0.32536453353830774,0.26177716327778533,0.3265455201637031,0.4419930550171365
sample209,-1.0,0.3468684941507011,0.9759952061825568,0.7975313160359685,0.3275788185138292,0.020013120365119708,0.7232439191343503,0.519001055907522,0.23705234116968943,0.34774149959679357,0.5626333236916408
sample210,-1.0,0.7451292968363841,0.2779800821027445,0.25348020664380466,0.27208038381653854,0.2066689927740194,0.7400273371917871,0.37863139113458777,0.7349639452803121,0.07797527891656153,0.6069595086184039
sample211,-1.0,0.04707027972008926,0.8038196209743722,0.033668896887485755,0.08865814170274311,0.619498643770398,0.2138734486764987,0.3029581316569482,0.41226728958638403,0.12446537927975021,0.3742860483363172
sample212,-1.0,0.23001052263735833,0.4462973469261713,0.14698631345265523,0.14163368595728953,0.22297854182689902,0.11857238092373557,0.39761766189975667,0.3446303201031282,0.21452823619494332,0.9477289789259037
sample213,-1.0,0.017609762120689543,0.3470616665824344,0.01453453824333395,0.11841113550393423,0.3317856961786272,0.43217068187397245,0.36989466173584484,0.6222182533243278,0.9291233618892875,0.7131969885251188
sample214,-1.0,0.29993510597424766,0.4930905704227292,0.00712183815284273,0.9951191234992871,0.4369186597635605,0.3020851973311266,0.4237643657886445,0.20581783150199062,0.24590126061514028,0.7250898090510485
sample215,-1.0,0.589242986067106,0.28853339467890426,0.9214476501817024,0.45722391582664457,0.3410741753174318,0.9738896510862719,0.6365292533707323,0.8625582862782251,0.25018796869756077,0.24351803515847492
sample216,-1.0,0.04925981828155557,0.44407922420427115,0.7546097777238205,0.9284352126943516,0.27206606308165915,0.031722431807582274,0.5927143906446505,0.6939980673186765,0.022824303774543253,0.9018776964888535
sample217,-1.0,0.5031815354341485,0.46128331497399755,0.035541669070322635,0.27481523652107887,0.6579910054272146,0.2857880644704551,0.673582902239338,0.06079086942873668,0.07147473335111987,0.9036255273783075
sample218,-1.0,0.8791254131837124,0.8108159573331793,0.006898840344041868,0.9359758262300533,0.285552961094545,0.6582689071692525,0.6290308410133111,0.6706790419328785,0.025455979378186444,0.7099579018115103
sample219,-1.0,0.22028312291647856,0.8138524926403706,0.21601571528201713,0.5024073123063756,0.23614064548564606,0.5782875082909078,0.443974742019435,0.5749551121861808,0.9596009233845234,0.2567491852236241
sample220,-1.0,0.3633405651132341,0.2877975890519804,0.3100666976732499,0.6058529451239849,0.011344960040088337,0.03380954622208532,0.2960088127721858,0.877958590341327,0.45189968509469836,0.4035937283925406
sample221,-1.0,0.445704188616173,0.9408001218121619,0.9791194733985441,0.3342850639978806,0.37484869631981554,0.22328392277176135,0.44054253269029653,0.663991809969801,0.3137132417592712,0.3742860483363172
sample222,-1.0,0.4089252022237506,0.33779255347630444,0.34225008562753634,0.45722391582664457,0.2488087963109532,0.7170081161171131,0.6194712845306058,0.6168455337113614,0.363638961506103,0.8950643270704841
sample223,-1.0,0.13552373976490928,0.42087054902549637,0.0775033418703639,0.5611683173920641,0.6388855167752873,0.5703896125046912,0.5681104262727412,0.43663606981946435,0.0076124943151931745,0.6218516825564889
sample224,-1.0,0.44036578864281806,0.9044417921388503,0.844765905960932,0.02873374531122508,0.7427075983854852,0.0649584717427244,0.5056586549907562,0.4250338474970512,0.017444005874654334,0.8579557268899244
sample225,-1.0,0.10617155801728839,0.4158620153500612,0.7517218926003577,0.8593507019151387,0.26973923116445553,0.09414452356918934,0.7144608447219694,0.2053810721046161,0.5806131919426727,0.24351803515847492
sample226,-1.0,0.4698986722233266,0.811450310187664,0.07551560057596485,0.8295695444915415,0.36130945755773236,0.5594360220420871,0.2665327382646807,0.18391022702339177,0.025606877252338123,0.7928259238534598
sample227,-1.0,0.5843295890599021,0.7762172864476359,0.3888472703014987,0.26598798578065863,0.13463537773734913,0.5032273958439347,0.4159614757707578,0.6578066428927056,0.43492052673986237,0.7644328273304619
sample228,-1.0,0.5461938504660493,0.7762172864476359,0.7614848611024525,0.173792220161598,0.02117136676399245,0.06545050034543964,0.3896282107637854,0.567308978655801,0.04036551477293504,0.1622587698938327
sample229,-1.0,0.8342509834222027,0.5509697887919454,0.9423383490695373,0.9657400744735624,0.038174762757259284,0.8414531170959014,0.5936861920110189,0.2976160331921702,0.44865216922697226,0.05169712672738158
sample230,-1.0,0.25221801901382856,0.8438608230292113,0.11558220434100253,0.8406195672911421,0.13940340677606622,0.2390020906835657,0.43554889140646424,0.08755059838779189,0.4721018542680465,0.5833608586402999
sample231,-1.0,0.9203199879351555,0.4584771401383395,0.44125890511099997,0.05423009448295646,0.23972912038299932,0.35858071977133044,0.3932498565536082,0.08559835581308917,0.0830274848504966,0.6262630477973742
sample232,-1.0,0.014224388292887635,0.5128458909672098,0.006619989921196501,0.20986403515167174,0.3309226622763296,0.1285627302390806,0.5582881896777534,0.4894042144218582,0.1393056606324612,0.3513858255937785
sample233,-1.0,0.6243948636445962,0.2779800821027445,0.07842530037518924,0.9172113074563202,0.4306019902211061,0.14984630254113518,0.6483095269464764,0.2590270443699999,0.31914666681961334,0.24168754130271464
sample234,-1.0,0.2627475752333104,0.0383729277416992,0.02881113084383824,0.897426910605452,0.9994119135571106,0.6906313013070483,0.6965554418294669,0.33605411259019713,0.29790290760113414,0.4761634383790908
sample235,-1.0,0.398831022352343,0.3916543328339408,0.14077712612508997,0.7286171679124751,0.100218834491271,0.0026952604269321334,0.672149921376781,0.603651794369326,0.06342094525876585,0.8430740326890325
sample236,-1.0,0.4665234526634825,0.299140236164508,0.9929634027582563,0.32115597922434913,0.11297951740801215,0.6321916004366397,0.5751261937698379,0.38598928138476307,0.017382621926131492,0.6367713933969216
sample237,-1.0,0.8027231448329213,0.35204620114657026,0.06380792841854943,0.42393155154767803,0.1657332286667893,0.6583275379574582,0.41600338008834215,0.10267537988900266,0.3201157572003568,0.3807625666521379
sample238,-1.0,0.2514021874406174,0.4206988870402927,0.8574895644267349,0.0014655637908617125,0.3152395534564889,0.7379935403251071,0.5225371938113333,0.24511442166382758,0.21424074331183085,0.5618778474576115
sample239,-1.0,0.29039277127336316,0.37390549633771986,0.18525001357566906,0.3552860628438197,0.04532931566974663,0.10098781776995891,0.5699466647077874,0.9413806679981033,0.3624650565865273,0.6554744253038162
sample240,-1.0,0.45229040068384874,0.004316315939731474,0.9069190118141061,0.6904051087269895,0.42588607897852915,0.2138734486764987,0.5939698012170213,0.7236367376484041,0.08512860278744405,0.6054050951485634
sample241,-1.0,0.21908834385814235,0.15602845785559216,0.8681335728086117,0.12261056800720038,0.37048215836354736,0.6780894989399402,0.4347004113182421,0.27024377266308897,0.21178156849701624,0.3212635690527643
sample242,-1.0,0.2232892599291859,0.9504327646470119,0.12825170383995443,0.06094176540453966,0.4369186597635605,0.0649584717427244,0.5225371938113333,0.1185379862270638,0.4046641383488694,0.5969036829118076
sample243,-1.0,0.24892157633170542,0.8168237795739175,0.11222234517331053,0.46717833035569867,0.00374985791886151,0.02947183104277007,0.6214605963129127,0.5965585194146088,0.2664116501419629,0.6081351136825545
sample244,-1.0,0.41420945689899424,0.14536679338349956,0.7634543344841153,0.26687520029374,0.32771229704821714,0.574314517586053,0.5207790608841845,0.5772985384895928,0.3201157572003568,0.6604504495061223
sample245,-1.0,0.23663190020199265,0.9313927604051445,0.2414702541541447,0.03617236832136461,0.43647976249278353,0.6832573781735333,0.3378240252375121,0.21228672988931274,0.1706670033127894,0.5611128790503392
sample246,-1.0,0.8509366656033454,0.5066061487976794,0.18894365902783916,0.6076936459819975,0.7038081931198569,0.7703896351156725,0.6224742833419731,0.7861352554739343,0.33673481200306776,0.8662385052661573
sample247,-1.0,0.268169102662174,0.5066270070846124,0.7461447995448919,0.6657346419260068,0.28078857447199423,0.06434112352148869,0.6973711451799387,0.20643490921891605,0.9108856968841066,0.028283451612968302
sample248,-1.0,0.16303394577063557,0.8074777016349168,0.19865550857120318,0.14163368595728953,0.43620475032930794,0.8793918281080727,0.6435025538013351,0.40017329794835343,0.14292648023406185,0.534733934716412
sample249,-1.0,0.034106691977286774,0.8758499655509144,0.22952214720934827,0.2830476110691438,0.43052233516549876,0.11065433314632822,0.6969896957212839,0.4894042144218582,0.11798179778090645,0.5377928806064745
sample250,-1.0,0.5031815354341485,0.9592659152711265,0.8440040357595512,0.3899849820173221,0.1350608610439611,0.5077809022688151,0.4276052007580835,0.8131161307956428,0.17214779968937588,0.4548170373517758
sample251,-1.0,0.4010800906959512,0.2256431550018282,0.7718675550840135,0.1515821142486884,0.7228965874947924,0.10298299440486769,0.6298665197050121,0.1247545239105794,0.12359766870375333,0.6159160562274596
sample252,-1.0,0.4830357827001226,0.928861116880368,0.9439317876265259,0.9438582396576837,0.04532931566974663,0.22279799775006226,0.4061196912854196,0.43510376935140227,0.009130571590396208,0.6340279344868052
sample253,-1.0,0.7363188502642961,0.7908178960467565,0.17052284907761261,0.28599650761817497,0.8126801423538612,0.8243719397169004,0.5855526361677411,0.43663606981946435,0.41505923512929477,0.6016699086489031
sample254,-1.0,0.2993638736474489,0.664107624417183,0.12277609443378001,0.18776567416433587,0.8761566312864356,0.15369177288195512,0.4633429762007091,0.9269028940763808,0.3749058300469531,0.4975655205045082
sample255,-1.0,0.3483870171643594,0.41790066392462,0.10182512229874541,0.2920320542934359,0.490130510604616,0.5820364044020258,0.5155641737319305,0.10863524092471688,0.1763072709330834,0.9347227155189386
sample256,-1.0,0.5148818302563637,0.43851153503361684,0.6212252371470055,0.7651754866394788,0.2253007227819207,0.5032273958439347,0.2968668088178399,0.9518750052242965,0.3137132417592712,0.29129884933006456
sample257,-1.0,0.5140772526628589,0.9985920643657609,0.8841885206594465,0.12221416447653066,0.00374985791886151,0.37761971721338294,0.471842333793955,0.05824615345842199,0.36633250379457016,0.4963378536092532
sample258,-1.0,0.2406299291845031,0.5140073874733813,0.040976533132951465,0.2974977320023767,0.3499113596729997,0.2678314317584026,0.3510472854293616,0.2175623851299956,0.12894208909921734,0.5783890597361337
sample259,-1.0,0.7916599110709502,0.39495632446025053,0.9637575225589539,0.20502456994269613,0.07979271930548337,0.4332178542228079,0.4728516305439856,0.513491170318806,0.3905602544812219,0.2702993933849085
sample260,-1.0,0.33099288927038906,0.47697412697912644,0.9241593900671307,0.05458146322694546,0.27886454934332416,0.2379632729888187,0.3928137017558787,0.364218649991919,0.8722731915783313,0.5057712585622207
sample261,-1.0,0.16531398680109166,0.9375334956193044,0.15591547324482746,0.3864417158835135,0.4007473652252066,0.5431191818959217,0.4630284045336599,0.4140543353149847,0.41120496272768103,0.48094358316817587
sample262,-1.0,0.46940261314792786,0.42087054902549637,0.7458076915467649,0.418642680792638,0.16704421459193586,0.8456507749779473,0.7319111012104796,0.06940739150955166,0.46925304142361013,0.8297762990476657
sample263,-1.0,0.19582203872775483,0.9109157866814735,0.7634543344841153,0.4239005966962278,0.4697428903011631,0.6816972841602699,0.546523848333572,0.5629778836142697,0.02165194901043288,0.6827377238800411
sample264,-1.0,0.09957427671585162,0.6396282792884779,0.8726713895912543,0.0014655637908617125,0.07979271930548337,0.17616452062086796,0.5741230935749593,0.8637956784497276,0.0234967826627569,0.48396577834388865
sample265,-1.0,0.19980807737048745,0.804049979784017,0.031967384684353006,0.6796084106078931,0.39579222050608076,0.1919731452907243,0.3425174242845376,0.49924884239678446,0.21452823619494332,0.4975655205045082
sample266,-1.0,0.22630299102524476,0.5367293158177581,0.943048549069267,0.6661835361368096,0.5944097705714599,0.2981977399785093,0.43030699400126726,0.46823813276001514,0.44807990934627595,0.05271293803655763
