sample index,class_label,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9
sample267,-1.0,0.06279587056835045,0.41641630343994174,0.037416500664231966,0.4666706041481953,0.45947784555956084,0.6241000993612601,0.6509781671199114,0.10217403430245164,0.4906421517931976,0.5043113542501781
sample268,-1.0,0.2760061161069235,0.8762499512378444,0.18715476706556655,0.7744388112683711,0.29406135643820097,0.4076513968940315,0.2832747244692525,0.4635449661309492,0.4952161112288359,0.4283800768109117
sample269,-1.0,0.3013115781149882,0.9526974245369065,0.9160269563086814,0.1434274976175678,0.47750071730740573,0.6344764909028884,0.2634585292203948,0.058756679176298676,0.2884012237432907,0.3733534026279618
sample270,-1.0,0.2549525422938068,0.5098823263464507,0.1804369304225153,0.041842231282262166,0.31864656529892654,0.6832573781735333,0.5171548873446166,0.7618246715819313,0.1720013326048384,0.9822867552596815
sample271,-1.0,0.4262476870784353,0.845328204457981,0.9746559287867017,0.19853826644886363,0.2489308452152902,0.1293818838158285,0.31158152666508854,0.2509889797477839,0.3562030779791998,0.4014844048482338
sample272,-1.0,0.398831022352343,0.9275485256257714,0.7946705310495835,0.7532397759411736,0.28078857447199423,0.1852573830299855,0.5936861920110189,0.7874152348964285,0.16277363947138968,0.45537923127575486
sample273,-1.0,0.7302040510211433,0.9340147605115213,0.05108745561123207,0.0684475704040316,0.24951512262372744,0.6053526608831727,0.38018685722296597,0.2824562106176588,0.15394697168447213,0.4730335721709663
sample274,-1.0,0.4932001394518949,0.37738558191917504,0.0044727691448728235,0.020451089859365834,0.014928924942987032,0.6234973332672908,0.5469737871753434,0.514461346675622,0.4356400180775081,0.4853844199080287
sample275,-1.0,0.22028312291647856,0.3306388854002812,0.9929634027582563,0.09381848437177331,0.19047632018415261,0.6515352702093293,0.5171548873446166,0.00345317091768349,0.14263322080706942,0.5063343911046997
sample276,-1.0,0.5203011391221466,0.4164891297845643,0.30894173338762143,0.1347961399558616,0.01588023056029708,0.61238396017432,0.4188548280450487,0.17344663769313573,0.16581693753539917,0.27470739048835857
sample277,-1.0,0.0259007336043674,0.9325880594136446,0.9746559287867017,0.017200342218192444,0.15981512175946389,0.12796611379860012,0.32157199355680355,0.39525938647031944,0.1409349682233496,0.2922695172250711
sample278,-1.0,0.4932001394518949,0.5180536120793974,0.1632479035617982,0.26598798578065863,0.4009856116560597,0.8782410656909184,0.5156020755958516,0.9194096800151008,0.39808399232787317,0.4845588582679372
sample279,-1.0,0.3393463540008431,0.3700593792872493,0.643576504264854,0.6940006530907226,0.5671661087368859,0.02339331426570823,0.6970987255566682,0.13798583674772313,0.020228862025337246,0.5812363723234407
sample280,-1.0,0.3751049541649163,0.912136195511887,0.7525196617600006,0.3240460574741695,0.12847846890049752,0.6515352702093293,0.6307499505282307,0.23705234116968943,0.05712296505130676,0.6053683510646071
sample281,-1.0,0.4665234526634825,0.4925134305864862,0.976218057896818,0.3859029180443455,0.0002495813396568014,0.1719641515864042,0.571541345408644,0.7444833302755949,0.3951478422406448,0.5588511615865326
sample282,-1.0,0.3444912677498805,0.5069444845804905,0.037016769974665076,0.3300828010212291,0.3433239363202152,0.27991005715210926,0.31827573971135203,0.23071675988634088,0.19131079111931393,0.31648827105133504
sample283,-1.0,0.7717788781391197,0.9066194418957646,0.4612534773587076,0.43118565280464716,0.07415536239061393,0.7085472151952474,0.6533700793511432,0.06228544272337366,0.06342094525876585,0.05819491043099001
sample284,-1.0,0.4745395722894433,0.32753923523701634,0.7977837162164182,0.4971745860521729,0.6010149870630977,0.6937052179669131,0.3473644454705984,0.624286281505089,0.19867752756580315,0.6367713933969216
sample285,-1.0,0.3751397984518733,0.4112822476041623,0.869867307204029,0.3272491118301325,0.3317856961786272,0.6780894989399402,0.7371190055401879,0.5249839995314992,0.8257465268533237,0.32331138300464024
sample286,-1.0,0.41711657647153566,0.4156151233911337,0.8069134711930951,0.8218026322912787,0.29955936888439116,0.41573927152819234,0.41784431628092766,0.589145567071261,0.3596476887345611,0.7336555831385347
sample287,-1.0,0.24892157633170542,0.32602690413013846,0.8506315619093997,0.11841113550393423,0.16843849320314874,0.1719641515864042,0.28871709469903406,0.2723271769497436,0.49289975102828987,0.2962135479794443
sample288,-1.0,0.007774581261955293,0.7154768280461169,0.8259232160207698,0.43183106460326426,0.2650589639561617,0.2138734486764987,0.3660895331641789,0.5772985384895928,0.010431605459980453,0.3410247661007261
sample289,-1.0,0.5140772526628589,0.5040609944840525,0.17477033940184772,0.009680423240896796,0.2066689927740194,0.2983143064696031,0.4977762560213582,0.6547955710414833,0.34376761577104853,0.7644328273304619
sample290,-1.0,0.8104132844705834,0.7727461175738554,0.7654527946886964,0.20986403515167174,0.8395706603995925,0.4193885706211685,0.2600534069416598,0.6293501716591637,0.4639291462863885,0.4305282324439733
sample291,-1.0,0.15675082389319783,0.17351196302855354,0.029083949888512595,0.3619089203844268,0.051703152961951826,0.17616452062086796,0.5045308127833,0.06280651234312506,0.07321904626789999,0.8132289067410767
sample292,-1.0,0.4871265679536285,0.3335729866372912,0.18280849815733868,0.11759786457386323,0.42157355510558714,0.1852573830299855,0.30734857784594016,0.178643908606823,0.9267869349494418,0.2556746414992732
sample293,-1.0,0.3189403072683662,0.4760150016815621,0.9309243903549859,0.5502284088225216,0.4007473652252066,0.14984630254113518,0.5493972154984236,0.24515378746900485,0.3783549408904725,0.6218516825564889
sample294,-1.0,0.8537103978778746,0.5051355209796101,0.07551560057596485,0.46477160118900085,0.9303218773425272,0.20038166455383255,0.5706434049074163,0.5038662580130475,0.10483854662929681,0.3410247661007261
sample295,-1.0,0.22210488921052574,0.9841940021065927,0.9089437975715566,0.4261925465837457,0.34786055294211415,0.8676357966368546,0.32278091548097365,0.074216473651736,0.18732834971573464,0.6367713933969216
sample296,-1.0,0.11341764948761779,0.04922610202494304,0.006898840344041868,0.08324282113530435,0.33544041509663614,0.574314517586053,0.6234649209714956,0.12754765567384307,0.3846553665334219,0.638128037186743
sample297,-1.0,0.4010800906959512,0.9254778402831889,0.470780435288633,0.27208038381653854,0.4841403634281636,0.7676045224304291,0.42307393036304874,0.12109575259491578,0.3915259293441866,0.3409051949497436
sample298,-1.0,0.16034213558940258,0.825034019140545,0.05633462493667418,0.7312412826605633,0.17138022496978633,0.5910654160316976,0.7179293111278203,0.10267537988900266,0.763139475997921,0.4283800768109117
sample299,-1.0,0.40564462222336883,0.4773188718424243,0.1632479035617982,0.16498507376351335,0.21672082956253624,0.6234973332672908,0.5636880924178888,0.9755580511740749,0.20033269351884075,0.596523614318882
sample300,-1.0,0.08242937762035263,0.9739683173040382,0.9016529968478671,0.27481523652107887,0.8906002558942764,0.18115903571528857,0.45192448360147364,0.4181169232928238,0.15969493303601712,0.2415867447849852
sample301,-1.0,0.0341087770223687,0.7850630198706505,0.9377740040110498,0.05810534117038546,0.42053567691941374,0.055901459610284476,0.5636880924178888,0.2447796960534111,0.29976505099855544,0.5274375907807612
sample302,-1.0,0.26622206982972163,0.9229622761904179,0.7517218926003577,0.23972832814470868,0.4821614263994335,0.8958666208998147,0.7261695609155282,0.5436170826668876,0.6114593512896671,0.74365243490215
sample303,-1.0,0.6535157872845202,0.9291692672974196,0.7940584436408309,0.6007998614607643,0.13493208870247142,0.09414452356918934,0.5185368209294052,0.12109575259491578,0.0974833783374276,0.6336282752917674
sample304,-1.0,0.47315971586602534,0.3557667140668689,0.94017110434334,0.2494605243577639,0.2394691393936349,0.7193213595000689,0.7417329286788727,0.1822837452629794,0.23609407485188938,0.6336282752917674
sample305,-1.0,0.4892828912800582,0.3967877671928155,0.05164113023089001,0.15472185252691462,0.28078857447199423,0.5820364044020258,0.6799341869773893,0.21228672988931274,0.34282683076966647,0.8358261000993964
sample306,-1.0,0.5171490872286908,0.9375334956193044,0.040976533132951465,0.0684475704040316,0.020013120365119708,0.7694107342223229,0.7273524981136746,0.566821595109423,0.3749112550381456,0.40786915059951223
sample307,-1.0,0.8051964146780597,0.2877975890519804,0.15985230557390573,0.3055689874131553,0.47841636157015244,0.9091737632609832,0.6182245649672586,0.8757926579979831,0.1409349682233496,0.5824908576612939
sample308,-1.0,0.0940218083382992,0.9058981014617392,0.976218057896818,0.708907284074433,0.4306105976574104,0.060830131785619024,0.6653209545527937,0.8143238178370074,0.45966003327109695,0.8460431015952785
sample309,-1.0,0.7526444037868796,0.48152425765256646,0.09782691254890086,0.24170108433630533,0.2113710951184108,0.0429405163738531,0.6182245649672586,0.6583117456294517,0.0234967826627569,0.8228611345153362
sample310,-1.0,0.7652398570176886,0.37644122580179595,0.9588845331002109,0.5190053312690232,0.09433336865393427,0.0849984887076557,0.2960088127721858,0.23607611857762467,0.025455979378186444,0.5166338646774895
sample311,-1.0,0.5349063125564877,0.9114490607449853,0.9278587845469828,0.6379041839265077,0.09433336865393427,0.9651370729928007,0.543625652193581,0.7349639452803121,0.07321904626789999,0.6831611156654455
sample312,-1.0,0.8466507329797839,0.9783396351749359,0.18315105337131776,0.884358629981115,0.42053567691941374,0.9126702980459575,0.2602383330093322,0.41226728958638403,0.8589074358889186,0.012565906734151366
sample313,-1.0,0.21908834385814235,0.32480143967415287,0.07835950437486139,0.3673954611086355,0.8436227795829647,0.0743158651942234,0.5235257388645438,0.9305573901765207,0.1295831508055001,0.8527318796990099
sample314,-1.0,0.08242937762035263,0.32602690413013846,0.09566356407509458,0.3306066431748418,0.33773327734805636,0.08973549975531381,0.3124454517491996,0.3661517198654718,0.4099432541163468,0.8500126144235529
sample315,-1.0,0.27018909527368373,0.8499340032757063,0.00712183815284273,0.37656327715189686,0.004380421039649862,0.5782875082909078,0.4447645213296587,0.17533828722506528,0.4482549157136473,0.5878381344492996
sample316,-1.0,0.33504543142086984,0.4480476054772825,0.9773275283502824,0.9895248070505431,0.08836544327048279,0.13601587030972784,0.3383194833365325,0.4305040679436106,0.04126773199520428,0.6956924483191603
sample317,-1.0,0.5979679623241948,0.49707230261696134,0.843033039290125,0.28407492440549864,0.34786055294211415,0.6513928475031644,0.4803458931408744,0.23589151580192702,0.29099109348594077,0.4234562311117014
sample318,-1.0,0.3999914242849606,0.9402573082005578,0.9533262923870336,0.38982622255630994,0.053497887613081385,0.6479012895715789,0.2864439140166781,0.12255844904305735,0.8770006691397059,0.5259658663553657
sample319,-1.0,0.8677942678451326,0.3190950860063675,0.34735285278675365,0.012751683084928911,0.3195437621955928,0.5431191818959217,0.4735336938373883,0.6535209754841264,0.3302705077116157,0.16693806821546764
sample320,-1.0,0.41626429612131044,0.8418040661374,0.08885791385058395,0.3243315264734026,0.053785901523597635,0.11433125750231787,0.7297984548559401,0.7628738283401296,0.3343671535722693,0.41623385926946144
sample321,-1.0,0.5123748433765994,0.41641630343994174,0.7584677624154568,0.26687520029374,0.8197956070773476,0.6360058770600924,0.576964385437329,0.854156083524633,0.07063710690496228,0.815461471258131
sample322,-1.0,0.284440941684605,0.7713423036526971,0.965791398937968,0.39899201587933,0.07573229848270857,0.625423141427124,0.6802785139949383,0.6583117456294517,0.34154445003187484,0.596523614318882
sample323,-1.0,0.21749064046722444,0.28447973530572435,0.8440040357595512,0.8490741199958359,0.21875864461502192,0.37761971721338294,0.48244701606859375,0.1413783766633605,0.04543493102310392,0.8001292894118497
sample324,-1.0,0.2756409701063435,0.2910343083385012,0.052922763141724394,0.12964328397229363,0.8250312690380075,0.2872485749792596,0.4341284078875942,0.8815071140100188,0.05096193298674667,0.6518950482092378
sample325,-1.0,0.8013405456953867,0.020913367533697436,0.19111634951382073,0.28591217472051556,0.05352621113315714,0.5286048597594595,0.4349881567427405,0.2211821674072617,0.6763375277435173,0.6426421579365308
sample326,-1.0,0.2155375876171517,0.35204620114657026,0.1556551992222276,0.052525335526984684,0.07313948238084456,0.2698385572295181,0.4112131946645916,0.8750653362738778,0.010431605459980453,0.5695290873414854
sample327,-1.0,0.4127776194515831,0.2912142352912951,0.9278587845469828,0.5541156369945344,0.0022463014464406683,0.012227134662644246,0.7454035261467137,0.13798583674772313,0.16335008004352336,0.45856796120335597
sample328,-1.0,0.31866718003831773,0.8418040661374,0.7616566309250613,0.44088636820908955,0.1921320542269569,0.6906313013070483,0.3486693666987518,0.5048126769260155,0.14292648023406185,0.756062898025865
sample329,-1.0,0.21908834385814235,0.3850268179369327,0.9309243903549859,0.2078891696339341,0.09411871934763194,0.020739962453591443,0.46299585877110705,0.15575409678706342,0.2532967665689685,0.6081351136825545
sample330,-1.0,0.5192303954654396,0.8770833302660004,0.8544778268036747,0.9354143729859086,0.42613423984301335,0.7766096690494085,0.6289392231246809,0.10561566362788011,0.4590482574134316,0.6338361939944971
sample331,-1.0,0.41626429612131044,0.9915608799859694,0.22245146415714223,0.7146661265494131,0.06726338351574601,0.055901459610284476,0.681678789267889,0.4037886631501495,0.12522935767311805,0.5340189166245864
sample332,-1.0,0.45728045774759396,0.8543900297391153,0.07842530037518924,0.002072272931176622,0.3309226622763296,0.06939581626484703,0.31323133005533554,0.6980975152574621,0.34282683076966647,0.3409051949497436
sample333,-1.0,0.7139926180272788,0.9815561616715368,0.7047383817024432,0.15356870231425346,0.285552961094545,0.6905675795420446,0.3726976153004361,0.7236616476177522,0.13417597061056818,0.7282467034846575
sample334,-1.0,0.7527599196897644,0.46321782571585124,0.1943886323235413,0.04960052267614623,0.005895683061960311,0.21116078081121137,0.31158152666508854,0.46333183757460217,0.4365591176186745,0.037081982996647334
sample335,-1.0,0.14895414190068879,0.8636414061448247,0.013799433571792363,0.022001070178361948,0.7158210860998142,0.7074344399616868,0.682321834027026,0.8730180738696133,0.28925828168935375,0.2962135479794443
sample336,-1.0,0.10371459034344688,0.5128458909672098,0.7855343518949536,0.4049626906922579,0.30293185072313344,0.9732383702743843,0.4855390157624463,0.06280651234312506,0.43492052673986237,0.3276388188711805
sample337,-1.0,0.13329305460959673,0.34443930350760155,0.8069134711930951,0.32233505383163874,0.7014925741426363,0.31788065497560314,0.5927325641481216,0.17344663769313573,0.38192202444196877,0.15303451002336932
sample338,-1.0,0.048801923975502315,0.49527061523726645,0.7666062094105873,0.2249605055309386,0.5670379906041034,0.031244199069572542,0.4431130375703318,0.16434616450893047,0.3783549408904725,0.4941227414526075
sample339,-1.0,0.4454142189113598,0.46976218700796346,0.14758104971629038,0.21236933673363367,0.22297854182689902,0.11065433314632822,0.3407865966871052,0.12109575259491578,0.29790290760113414,0.8917104915343101
sample340,-1.0,0.1542844172307145,0.4158620153500612,0.7606803547257991,0.787836832659983,0.8785024947874487,0.15272260691554274,0.5518885909954457,0.7354700577476131,0.06282120703186234,0.372859470928808
sample341,-1.0,0.12646817833225066,0.2779800821027445,0.05108745561123207,0.42954143225518426,0.3241702071576099,0.04025978551321052,0.7186161793055329,0.6994609877210467,0.11121782307177952,0.50838609992906
sample342,-1.0,0.30414323954286715,0.811450310187664,0.969142587453344,0.5187812807740719,0.1660097618093722,0.18158766460447273,0.5326048643962208,0.5969023057527306,0.46057189756014283,0.046438381514160576
sample343,-1.0,0.0749903221112711,0.44495091904745254,0.0942741405878067,0.010119892351720838,0.06726338351574601,0.289907709999892,0.6370983077592064,0.5274693699081666,0.18662078343677513,0.6066790717095758
sample344,-1.0,0.04925981828155557,0.40302759018819656,0.055460336441936486,0.07130070435263258,0.377459432617796,0.6434781625173911,0.28306748407213844,0.6981214622210471,0.4099432541163468,0.7140103351515027
sample345,-1.0,0.13957706100930845,0.9797409499964082,0.7993327758937793,0.0016676329560102454,0.28311739976483896,0.5212744306491398,0.3538472178949421,0.6981214622210471,0.16277363947138968,0.49530176446372276
sample346,-1.0,0.31866718003831773,0.8117633548712893,0.8846112489610871,0.5746203302190461,0.0017764549225925963,0.2387774648134936,0.5706912080799488,0.6908541445746736,0.0234967826627569,0.5695290873414854
sample347,-1.0,0.656906547987335,0.35618410226384467,0.8029502664760417,0.4165400578107544,0.19930924741979283,0.0004247826652352682,0.6319669608163117,0.7236367376484041,0.08941992398470322,0.29772651840740705
sample348,-1.0,0.7688348089897896,0.5082217193335185,0.20923224298459686,0.29087462414692067,0.3486034611159292,0.5819102649534519,0.4630284045336599,0.6105762816847801,0.003863942365140427,0.3733534026279618
sample349,-1.0,0.22630299102524476,0.9472812310940384,0.21650449293784335,0.2078433788289208,0.8883868023168461,0.4997330050450567,0.25888251577712873,0.2994904361469459,0.10174212839672725,0.6625559260500553
sample350,-1.0,0.45087238110481953,0.038779627569570874,0.5812942741718249,0.09381848437177331,0.3218819921843282,0.0202727654679149,0.41784431628092766,0.5575264959349775,0.02595728378694684,0.3174475730029027
sample351,-1.0,0.9104946877423422,0.8074777016349168,0.7526828749454311,0.3374278554907453,0.35542276882250157,0.7980724017790286,0.24874616510837955,0.32472403546937323,0.16173038729362865,0.2789781080494268
sample352,-1.0,0.04707027972008926,0.3903889972893888,0.4288694371129391,0.7314340238730417,0.19587941139005527,0.13539295942095986,0.7194007668160622,0.8927870813673219,0.8564566905431871,0.110138722787955
sample353,-1.0,0.6362355209574786,0.6365909821132251,0.1610918866681822,0.7471137641998796,0.3499113596729997,0.9843375755664739,0.5185368209294052,0.030798722152496794,0.36312655692206297,0.2533365856996046
sample354,-1.0,0.3057214116837209,0.9256379240289082,0.22045412173659273,0.3614956281508135,0.42613423984301335,0.24109115129179404,0.6225927970565238,0.7758733175835186,0.780091449839968,0.3807625666521379
sample355,-1.0,0.3058042606114584,0.9986798568659072,0.09461754254975974,0.7324656922298441,0.053785901523597635,0.509966209184085,0.4588151367713228,0.5843930995368634,0.3596476887345611,0.7625114945921257
sample356,-1.0,0.0960004785645413,0.9067898570276645,0.055460336441936486,0.20330964392185924,0.01766832670025198,0.9068407745387266,0.3490853872222548,0.5381888372513552,0.330817714266222,0.7131969885251188
sample357,-1.0,0.3822714321804582,0.788981999251883,0.6014275313842408,0.21870605265007825,0.5578873608336553,0.8464281336316466,0.7346988023368984,0.13117586218333022,0.13764093826765644,0.5553858586752809
sample358,-1.0,0.4909315154992018,0.36485218980569634,0.02132478988804576,0.6669632412497105,0.21875864461502192,0.7179788540915216,0.5292041627743878,0.364218649991919,0.4952161112288359,0.6827377238800411
sample359,-1.0,0.24472411203549504,0.3786684643168372,0.665049026783349,0.4934475050870717,0.33234329925989836,0.7183206429646393,0.5174674907620959,0.5274693699081666,0.29852065905540326,0.5094519417424339
sample360,-1.0,0.7156744529365995,0.3916543328339408,0.10398302227893441,0.2249605055309386,0.43647976249278353,0.7356782881967912,0.3069468527753544,0.799384154723023,0.43605062942960204,0.4227315944524006
sample361,-1.0,0.3057214116837209,0.8758499655509144,0.13032824204457638,0.2773940138740856,0.14867377721539776,0.7322357743289005,0.2864439140166781,0.7585260570184759,0.3555578461562592,0.36369361802724276
sample362,-1.0,0.2309840283134481,0.9104783061047691,0.8350716444679341,0.4239005966962278,0.6708212678289693,0.8464281336316466,0.36989466173584484,0.08229192126969687,0.7431517785039585,0.5367073151742423
sample363,-1.0,0.29341537927882266,0.44495091904745254,0.10182512229874541,0.1957608615075772,0.06997403060699248,0.8116122940457795,0.7070755099899569,0.8641537194414479,0.21781087070918737,0.21336809843824867
sample364,-1.0,0.03117022528870461,0.9338254947494381,0.1242678043763138,0.4049626906922579,0.44709176326258004,0.09227294756001003,0.6746938039974372,0.12754765567384307,0.12473918026574671,0.8433094232746656
sample365,-1.0,0.43993826363706845,0.4597989153897598,0.02132478988804576,0.4691729266778044,0.053497887613081385,0.5557558150592882,0.47433553975455367,0.2355175996438582,0.10174212839672725,0.27893897972656767
sample366,-1.0,0.3141646638099491,0.2503593020249263,0.09141607823060938,0.40236760004325833,0.41671866310657757,0.1826181491249126,0.37449630014193214,0.6071694437984549,0.054294095865453085,0.3572903700472059
sample367,-1.0,0.2514021874406174,0.24469547517699852,0.8309363222796629,0.13741135749965927,0.23597556090554084,0.12037329183338297,0.4002313881096087,0.6041700882084965,0.0234967826627569,0.7691631472563404
sample368,-1.0,0.2595532491974152,0.5005402285906505,0.31840151674411576,0.46497603788957376,0.39761295181828726,0.15369177288195512,0.3479417122046533,0.37822419649032024,0.32298773172854844,0.6501404682495725
sample369,-1.0,0.14023971553432357,0.3557667140668689,0.13196874528093527,0.13000979015060854,0.17563368999838636,0.10753693765600536,0.46769062043541765,0.19836529155096905,0.35164616942983906,0.47932745517304975
sample370,-1.0,0.21908834385814235,0.981466391769281,0.7855343518949536,0.4313751709207897,0.05042763123298977,0.849298976830962,0.39473021167583033,0.6547955710414833,0.4782850417668538,0.4761634383790908
sample371,-1.0,0.329235377962243,0.4566381750893119,0.9917169242521211,0.6714064275714308,0.28078857447199423,0.7885369776214157,0.40811524298774027,0.18288245649883206,0.06342094525876585,0.41623385926946144
sample372,-1.0,0.6266052664129459,0.4164891297845643,0.8805065193730723,0.3042308462549169,0.3430890108147283,0.41139090784640686,0.5794207701200302,0.005068514367939758,0.07797527891656153,0.8527515054926241
sample373,-1.0,0.42671014903023463,0.3063653634248187,0.6918506709302997,0.08304637193957964,0.4841403634281636,0.5767422417610696,0.31323133005533554,0.5707481270396618,0.30984635500550384,0.4035937283925406
sample374,-1.0,0.39101625109875404,0.4170550221652074,0.16675132747456123,0.32233505383163874,0.28208307937782384,0.7257470458005674,0.685719714229386,0.00345317091768349,0.3764606820294286,0.2567491852236241
sample375,-1.0,0.4891055830547436,0.825034019140545,0.10182512229874541,0.006943557323063065,0.08806192784597966,0.539506716856597,0.6688770446244433,0.717608145085505,0.20873937328444814,0.40786915059951223
sample376,-1.0,0.661973479919602,0.2785752646205508,0.16345945392489247,0.8401838328291455,0.45947784555956084,0.6811207283612976,0.2994072740474192,0.1223899604503702,0.35462324599815576,0.6081351136825545
sample377,-1.0,0.10371459034344688,0.867061034809968,0.23730648365707396,0.14737316067438566,0.3195437621955928,0.7085472151952474,0.64069632702442,0.21001216579184523,0.21000200724667384,0.613671033446977
sample378,-1.0,0.3710235237294053,0.3611266107961518,0.6600371883209062,0.022001070178361948,0.06014650905985697,0.4123064433497,0.7103108733347622,0.23573570613589445,0.18015989458474968,0.3168418540026079
sample379,-1.0,0.30786505304649814,0.4241271280085879,0.7993327758937793,0.43118565280464716,0.5823068200159545,0.009229386774163184,0.613763184915049,0.72398510896846,0.24478639678313563,0.9163286543082826
sample380,-1.0,0.18172676385362574,0.4462973469261713,0.2302573189165985,0.6688579396131562,0.1625156854869143,0.5261681897229719,0.5856921740326714,0.010448156286031018,0.2777660883078005,0.8666303465499193
sample381,-1.0,0.44036578864281806,0.813344130059954,0.7742577944136744,0.9084460914203177,0.21947375096388078,0.5828723954685094,0.5596237643721582,0.15311652658581754,0.08266857541831851,0.8923586950529941
sample382,-1.0,0.16303394577063557,0.7772832103326837,0.9757773408154707,0.19551647345519052,0.020948953085837663,0.00623162671811639,0.38237835217321725,0.9679775336605247,0.1516766911276587,0.5611128790503392
sample383,-1.0,0.8553526511086944,0.8438608230292113,0.19881002487682897,0.07870729370224128,0.2444272631339811,0.22889025312549782,0.6102885699672735,0.6980975152574621,0.0530028055391516,0.6497949570210737
sample384,-1.0,0.11364750100152732,0.3374279759102293,0.060051090375536686,0.5406431480519077,0.438795834908295,0.012227134662644246,0.5283574916703131,0.49924884239678446,0.20431422872062133,0.48396577834388865
sample385,-1.0,0.24472411203549504,0.30155627329399204,0.03459105735210799,0.8488189264395151,0.7593512205836369,0.5079883605346894,0.24874616510837955,0.3580738300719273,0.7646187533517603,0.39293491727629115
sample386,-1.0,0.4871265679536285,0.8691034478184957,0.15591547324482746,0.6422835518049603,0.3126979391468516,0.6535907605510869,0.30817908639445113,0.38856862896339006,0.16698609175556467,0.08337967749252506
sample387,-1.0,0.21464674459654232,0.41180130877447785,0.17029805029743528,0.10269303040674405,0.33155933298340023,0.36400052922448467,0.4837593271431312,0.5587553557148028,0.06758953769367737,0.5588511615865326
sample388,-1.0,0.26770905856219884,0.09679576903623588,0.917743597649338,0.6605042329885169,0.18149622999672188,0.004080013081960487,0.5768774976721184,0.7283611409216026,0.19131079111931393,0.2556746414992732
sample389,-1.0,0.33504543142086984,0.4253730525645958,0.4321670386955464,0.027363300631001453,0.43693596869833773,0.5451203983837749,0.2677249362472047,0.7324832903247996,0.4248672622207451,0.3469660836323796
sample390,-1.0,0.40343493657620766,0.2869456709713616,0.2496137576866324,0.5065288911844681,0.2430833164556575,0.7384632189101791,0.42811986969861016,0.05437798503004543,0.5361161700648879,0.4596819497236926
sample391,-1.0,0.15861531839627507,0.6024113737967441,0.8151395904236904,0.6653603328047918,0.7106028104509025,0.24622724011376684,0.37486506452082,0.7118678046853032,0.2521929715326394,0.4419930550171365
sample392,-1.0,0.5123748433765994,0.9238719476604618,0.8177223199340625,0.9749867019183991,0.07516152121546071,0.3377569066607504,0.3675216965524434,0.08567460602243115,0.330817714266222,0.702283466078697
sample393,-1.0,0.42671014903023463,0.3227335835394828,0.9021512041240488,0.05330641381278034,0.023199828671723877,0.7171739093161726,0.3568306869349198,0.7922610069585436,0.3257894081360272,0.8050921660849865
sample394,-1.0,0.6616952542423745,0.8067403730915316,0.8208003701764679,0.20330964392185924,0.07516152121546071,0.04460114637543855,0.5951566476412776,0.16224160507106455,0.44807990934627595,0.007976420544657081
sample395,-1.0,0.43315041618468075,0.8161086982576026,0.4529451419938383,0.06546850510737334,0.23709346718264257,0.7193213595000689,0.5779686467085323,0.08559835581308917,0.3571147867227632,0.07006049620637766
sample396,-1.0,0.3393463540008431,0.914610366033519,0.09782691254890086,0.07752228687337814,0.4841403634281636,0.6905675795420446,0.4200543803109902,0.48284477388695024,0.3951478422406448,0.43864121579587956
sample397,-1.0,0.3201179992261679,0.44495091904745254,0.40189647689342567,0.9709932912308562,0.9602643498160742,0.13834541840711245,0.3549269791384173,0.23074904235718274,0.2046117614040318,0.5588886708696373
sample398,-1.0,0.05913230519528556,0.33742624657900044,0.7728472041102377,0.09903831446187528,0.9660423593221917,0.9750855405228185,0.5328907576996907,0.035839055786579976,0.2587233555651697,0.7099579018115103
sample399,-1.0,0.3797777155678834,0.46025638189314877,0.2292567452867218,0.7689745628639241,0.3218819921843282,0.11857238092373557,0.44896443705314004,0.5463241389575948,0.36312655692206297,0.17663206612821658
